group_course_quarter,group_course_name,group_course_title,group_course_professor,group_course_days,group_course_time,group_course_location,created_on,is_active,group_course_subject_area
SPRING 2024,MATH 122B,COMPLEX VARIABLES,JACOBS M A,T R,11:00am - 12:15pm,GIRV 1112,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH CS 122B,COMPLEX II,MCCAMMOND J P,T R,12:30pm - 1:45pm,CRST 164B,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 124B,FOURIER SER & NUM,ATZBERGER P J,T R,12:30pm - 1:45pm,PHELP2516,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 137A,GRAPH/NETWORK THEOR,CASTEELS K L,M W F,10:00am - 10:50am,ILP 2211,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 145,INTRO TO TOPOLOGY,KUMAR S L,M W F,10:00am - 10:50am,HSSB 1173,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 147A,INTRO DIFF GEOMETRY,DAI X Z,T R,2:00pm - 3:15pm,CHEM 1171,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 182,HISTORY OF MATH,GARFIELD P M,M W F,9:00 am - 9:50 am,ARTS 1356,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 197A,SENIOR THESIS,T B A,,,T B A,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 197B,SENIOR THESIS,T B A,,,T B A,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH 199RA,IND RES ASSIST MATH,T B A,,,T B A,2024-04-02 00:00:00,1,Mathematics - MATH
SPRING 2024,MATH CS 108B,LINEAR ALGEBRA II,T B A,M W F,2:00pm - 3:15pm,CRST 164B,2024-04-02 00:00:00,1,Mathematics (Creative Studies) - MATH CS
SPRING 2024,MATH CS 117,INTRO. ANALYSIS,T B A,M W,11:00am - 12:15pm,CRST 160B,2024-04-02 00:00:00,1,Mathematics (Creative Studies) - MATH CS
SPRING 2024,MATH CS 120FC,ALGEBRAIC COMB,T B A,M W F,1:00pm - 1:50pm,CRST 164B,2024-04-02 00:00:00,1,Mathematics (Creative Studies) - MATH CS
SPRING 2024,MATH CS 120TC,TOPOLOGICAL COMBIN,T B A,T R,2:00pm - 3:15pm,CRST 164B,2024-04-02 00:00:00,1,Mathematics (Creative Studies) - MATH CS
SPRING 2024,MATH CS 122B,COMPLEX II,T B A,T R,12:30pm - 1:45pm,CRST 164B,2024-04-02 00:00:00,1,Mathematics (Creative Studies) - MATH CS
SPRING 2024,ME 10,"GRAPHICS, CAD & DES",TSAI G T,M W,12:30pm - 1:45pm,BIOEN1001,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 12S,INTRO MACHINE SHOP,FIELDS K,M,8:00 am - 8:50 am,PHELP1440,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 13,LDRSHIP RESOURCES,ELLISON K L,M,2:00pm - 3:15pm,PHELP1413,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 16,ENGR MECH: DYNAMICS,CHIKMAGALUR K,T R,9:30 am - 10:45am,WEBB 1100,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 95,INTRO TO MECH ENGR,T B A,,,T B A,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 97,DESIGN PROJECTS,T B A,,,T B A,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 99,INTRO RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 100,PROFESSIONAL SEM,"ZHU Y, STOWERS R S",M,3:30pm - 4:30pm,ESB 1001,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 104,MECHATRONICS,MARKS T G,M W,3:30pm - 4:45pm,PSYCH1924,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 125F,SP TOPICS MECH ENGR,SAURET A O,T R,11:00am - 12:15pm,ENGR22243,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 125RA,SP TP: RAD EN TRAN,BENNETT T D,T R,11:00am - 12:15pm,GIRV 2112,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 125YV,SP TPICS: VHCLE DYN,VISELL Y,T R,2:00pm - 3:15pm,,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 129,MANUFACTURING/GD&T,TSAI G T,T R,12:30pm - 1:45pm,ENGR22243,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 134,ADV THERMAL SCI,MATTHYS E F,T R,2:00pm - 3:15pm,ESB 1003,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 135,WIND & TIDAL ENERGY,LUZZATTO-FEGI,M W,9:30 am - 10:45am,ENGR22243,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 141B,MEMS: SEMICOND PROC,PENNATHUR S,T R,3:30pm - 4:45pm,ENGR22243,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 146,MOL & CELL BIOMECH,VALENTINE M T,T R,2:00pm - 3:15pm,ENGR22243,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 151C,THERMOSCIENCES 3,ZHU Y,T R,9:30 am - 10:45am,PHELP3505,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 153,INTRO DESIGN,HAWKES E W,M W,2:00pm - 3:15pm,HFH 1104,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 155A,CONTROL SYS DESIGN,YEUNG E H,T R,3:30pm - 4:45pm,PHELP3505,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 155C,CONTROL SYS LAB,HESPANHA J P,M W,9:30 am - 10:45am,PHELP1444,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 166,ADV STR MATLS,DALY S H,T R,11:00am - 12:15pm,PHELP3505,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME W 167,STRUCTURAL ANALYSIS,YANG H T,,,ONLINE,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 169,NONLINEAR PHENOMENA,MEZIC I,M W,2:00pm - 3:15pm,PHELP3505,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 179D,ROBOTICS: CONTROL,BYL K A,T R,2:00pm - 3:15pm,ARTS 1349,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 180,CRYSTALLINE DEFECTS,BEYERLEIN I J,M W,11:00am - 12:15pm,PHELP3505,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 186B,ADDITIVE MANUFACT,OROPEZA D,T R,2:00pm - 3:15pm,ENGR21335,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 189C,CAP MECH ENGR DES,SUSKO T G,M W F,1:00pm - 1:50pm,BUCHN1920,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 197,IND STUDIES DESIGN,T B A,,,T B A,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,ME 199,INDEP STUDIES IN ME,T B A,,,T B A,2024-04-02 00:00:00,1,Mechanical Engineering - ME
SPRING 2024,MAT 80AS,ARTS & SCIENCES,"FLATLEY D J, NOVAK M J",T R,3:30pm - 4:45pm,ARTS 1349,2024-04-02 00:00:00,1,Media Arts and Technology - MAT
SPRING 2024,MS 1C,BSC LDRSHP/PROB SOL,RUHL J D,M,1:00pm - 1:50pm,PHELP1309,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 1C,BSC LDRSHP/PROB SOL,RUHL J D,R,9:00 am - 9:50 am,PHELP1309,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 2AC,FNDATION LDRSHP III,RUHL J D,T,10:00am - 10:50am,PHELP1309,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 2AC,FNDATION LDRSHP III,RUHL J D,W,10:00am - 10:50am,PHELP1309,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 6,MS BASIC FIELD STDY,RUHL J D,M,8:00 am - 8:50 am,451 123,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 22,BASIC PHYSICAL COND,RUHL J D,M WR,6:30 am - 7:30 am,RECENFIELD,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 133,APPLIED LEADERSHIP,RUHL J D,T,1:00pm - 2:50pm,PHELP1309,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 143,ADAPTIVE LEADERSHIP,RUHL J D,T,3:00pm - 4:50pm,PHELP1309,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MS 190,ADV MIL SCI FLD STU,RUHL J D,F,10:00am - 11:50am,451 123,2024-04-02 00:00:00,1,Military Science - MS
SPRING 2024,MCDB 1A,INTRO BIOLOGY I,"GONZALEZ NINO, KRANZFELDER P",M W F,9:00 am - 9:50 am,ILP 2101,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 6,MOL CELL BRAIN SCI,AZARENKO O,M W F,8:00 am - 9:15 am,GIRV 1004,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 12,BIOME II,KRANZFELDER P,T,1:00pm - 1:50pm,ILP 2207,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 13,BIOME III,GONZALEZ NINO,T,11:00am - 11:50am,ILP 2207,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 92,SPECIAL TOPICS,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 98,READINGS IN BIOLOGY,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 99,INTRO TO RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 101B,MOLEC GENETICS II,CHRISTOFFERSE,M W F,3:00pm - 3:50pm,ILP 2302,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 108C,BIOCHEM COMP/SYST,LOUIS M R,T R,12:30pm - 1:45pm,ILP 1101,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 109L,LAB IN BIOCHEMISTRY,LEW G J,M W,1:00pm - 5:20pm,BSIF 1239,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 109L,LAB IN BIOCHEMISTRY,LEW G J,T R,1:00pm - 5:20pm,BSIF 2239,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 110,PRIN OF BIOCHEM,WILTON M B,T R,12:30pm - 1:45pm,ILP 2302,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 111,HUMAN PHYSIOLOGY,THROWER D A,T R,2:00pm - 3:15pm,ILP 1302,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 118,PLANT DEVELOPMENT,FINKELSTEIN R,M W F,11:00am - 11:50am,NH 1109,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 133,IMMUNOBIOLOGY,DE TOMASO A W,M W F,11:00am - 11:50am,GIRV 1004,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 133H,IMMUNOBIOLOGY,DE TOMASO A W,W,5:00pm - 7:50pm,ILP 3107,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 133L,IMMUNOBIOLOGY LAB,STOYAN T,M,3:00pm - 5:50pm,LSB 1003,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 135,CELL GROWTH/ONCOGEN,MORRISSEY M A,M W,12:30pm - 1:45pm,GIRV 1004,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 135H,ONCOGENESIS HONORS,MORRISSEY M A,T,3:30pm - 4:20pm,BSIF 1217,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 136H,CYTOKINE VIRAL PATH,"SAMUEL C E, SEARS D W",R,4:00pm - 5:50pm,BSIF 1217,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 139,MEDICAL MICROBIOL,LOW S H,M W,5:00pm - 6:15pm,LSB 1001,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 140L,RECOMBINANT DNA,LOW S H,T R,2:00pm - 4:50pm,BSIF 2229,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 140L,RECOMBINANT DNA,SMITH W,M W,2:00pm - 4:50pm,BSIF 2229,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 140L,RECOMBINANT DNA,SMITH W,M W,9:00 am - 11:50am,BSIF 2229,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 145,PROTEIN PROCESSING,WAITE J H,T R,11:00am - 12:15pm,PHELP2532,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 146,STEM CELL BIO HLTH,CLEGG D O,M W,2:00pm - 3:15pm,BUCHN1930,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 153,DEVELOP NEUROBIO,FEINSTEIN S C,T R,9:30 am - 10:45am,ILP 2302,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 183,TEACHING ASSISTANCE,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 187,PHARMACOLOGY COLLOQ,"WEIMBS T, STOYAN T",W,3:30pm - 4:45pm,ILP 1101,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 188,LIT PLANT MOL BIOL,FINKELSTEIN R,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 192,SPECIAL TOPICS,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 194BG,BACTERIAL GENETICS,HAYES C S,M,11:00am - 11:50am,SH 1609,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 194CE,C ELEGANS DEV/BEHAV,ROTHMAN J H,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 194DV,DEVELOPMENTAL BIOL,ROTHMAN J H,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 194KF,SCI FOR COMMON GOOD,ROTHMAN J H,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 194RF,PLANT DEV GENETICS,FINKELSTEIN R,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 197,DIRECTED STUDIES,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MCDB 198,DIRECTED READINGS,T B A,,,T B A,2024-04-02 00:00:00,1,"Molecular, Cellular & Develop. Biology - MCDB"
SPRING 2024,MUS 1,CLASS MUS LIVE,KATZ D H,,,,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 3C,STRUCTURES OF MUSIC,MARCUS S L,M W,2:00pm - 3:15pm,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 4C,MUSICIANSHIP,JURKOWSKI N W,M,8:00 am - 8:50 am,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 4F,MUSICIANSHIP,JURKOWSKI N W,M,10:00am - 10:50am,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS CS 5,GROUP STUDIES,WATTS A A,F,1:00pm - 2:30pm,CRST 136,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 5C,THEORY: ANALYSIS II,PAUL D C,M W F,9:00 am - 9:50 am,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 8,CLASS COMPOSITION,RATTO D,R,1:00pm - 2:50pm,387 1015,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 10C,HISTORY OF MUSIC C,JURKOWSKI N W,T R,11:00am - 12:15pm,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 11,FUNDAMENTALS OF MUS,JURKOWSKI N W,M W F,11:00am - 11:50am,MUSICLLCH,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 15,MUSIC APPRECIATION,STUSSY C,T R,11:00am - 12:15pm,MUSICLLCH,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 16,LISTENING TO JAZZ,NATHAN J S,T R,9:30 am - 10:45am,MUSICLLCH,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 17,WORLD MUSIC,MALVINNI D,M W F,10:00am - 10:50am,MUSICLLCH,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 20A,ELMNTRY VOICE I,BRECHER B H,W,11:30am - 1:00pm,KERR Studi,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 22D,DASTGAH,OSQUEEZADEH B,R,5:00pm - 6:15pm,387 1015,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 22M,MAQAM,MARCUS S L,,,,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 22N,NAY,MARCUS S L,,,MUSIC1137,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 22O,OUD,GRIPPO J R,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 24,CARILLON,ARAI W A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 25,INTERMEDIATE VOICE,BAYRAKDARIAN,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 26A,INTERMD DOUBLE BASS,GARBER N A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 26B,INTERMEDIATE CELLO,KLOETZEL J M,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 26D,INTERMEDIATE VIOLA,MOERSCHEL J A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 26E,INTERMDT VIOLIN,SABOURI P,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 27A,INTERMDT BASSOON,RADFORD A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 27B,INTERMDT CLARINET,GALLEGOS J,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 27C,INTERMEDIATE FLUTE,FELBER J,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 27D,INTERMEDIATE OBOE,RODKEY A C,,,,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 28A,INTERMDT FRNCH HORN,GROSS S L,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 28B,INTERMDT TROMBONE,BOOTH W C,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 28C,INTERMDT TRUMPET,MCKINNEY D R,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 28D,INTERMEDIATE TUBA,BOOTH W C,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 29,INTERMDT PERCUSSION,NATHAN J S,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 31C,CLASS PIANO,KISLENKO N,M W F,10:00am - 10:50am,MUSIC1401,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 31C,CLASS PIANO,KISLENKO N,M W F,11:00am - 11:50am,MUSIC1401,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 31X,CLASS PIANO,T B A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 31X,CLASS PIANO,T B A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 32C,SECONDARY PIANO,KISLENKO N,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 32C,SECONDARY PIANO,ASCHE C B,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 32C,SECONDARY PIANO,BERKOWITZ P M,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 32C,SECONDARY PIANO,KOENIG R J,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 33,INTERMEDIATE PIANO,ASCHE C B,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 33,INTERMEDIATE PIANO,BERKOWITZ P M,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 33,INTERMEDIATE PIANO,KISLENKO N,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 35C,PIANO ACCOMPANYING,"KOENIG R J, XU S",,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 35C,PIANO ACCOMPANYING,"KOENIG R J, KIM M",,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 51,VOCAL/INST COACHING,BALLERINO J M,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 51,VOCAL/INST COACHING,KISLENKO N,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 52,VOC/INSTR SUPRVSN,"KOENIG R J, XU S",,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 52,VOC/INSTR SUPRVSN,"KOENIG R J, KIM M",,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 53,VIOLA ORCH REP,MOERSCHEL J A,T,9:00 am - 10:50am,KERR 2120,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 88,INTERMEDIATE COMP,RATTO D,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 99,INTRO MUS RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 99RA,INTRO MUS RESEARCH,T B A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS CS 101,INDIV COMPOSITION,HOGAN L A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS CS 101,INDIV COMPOSITION,WATTS A A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS CS 105MR,60S MUSIC REVS,WATTS A A,M W,3:30pm - 4:45pm,ILP 4211,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 106C,ORCHESTRATION,THOLL A A,M,5:00pm - 6:50pm,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 108,ADVNCD COMPOSITION,THOLL A A,M,7:00pm - 8:50pm,387 1011,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 109LC,REAL-TIME SYN/COMP,ROADS C,M,4:00pm - 5:50pm,387 1015,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS CS 110FS,MUSIC 1889-1919,HOGAN L A,T R,12:30pm - 2:20pm,CRST 143,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 114,MUSIC & POP CULTURE,MALVINNI D,T R,12:30pm - 1:45pm,MUSICLLCH,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 119A,MUSIC AND POLITICS,SPRIGGE M A,T R,11:00am - 12:15pm,ILP 2209,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 120A,ORCH CONDUCTING,KUZIN M,M,5:00pm - 6:50pm,MUSIC1318,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 120T,CHORAL TECHNIQUES,WILSON B M,W,7:00pm - 8:50pm,MUSIC2310,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 122D,DASTGAH,OSQUEEZADEH B,R,5:00pm - 6:15pm,387 1015,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 122M,MAQAM,MARCUS S L,,,,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 122N,NAY,MARCUS S L,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 122O,OUD,GRIPPO J R,,,MUSIC1137,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 124,ADVANCED CARILLON,ARAI W A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 125,ADVANCED VOICE,BRECHER B H,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 125,ADVANCED VOICE,BAYRAKDARIAN,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 126A,ADVANCD DOUBLE BASS,GARBER N A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 126B,ADVANCED CELLO,KLOETZEL J M,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 126D,ADVANCED VIOLA,MOERSCHEL J A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 126E,ADVANCED VIOLIN,SABOURI P,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 127A,ADVANCED BASSOON,RADFORD A,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 127B,ADVANCED CLARINET,GALLEGOS J,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 127C,ADVANCED FLUTE,FELBER J,W,6:00pm - 6:50pm,ELLSN2816,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 127D,ADVANCED OBOE,RODKEY A C,,,,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 128A,ADVANCD FRENCH HORN,GROSS S L,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 128B,ADVANCED TROMBONE,BOOTH W C,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 128C,ADVANCED TRUMPET,MCKINNEY D R,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 129,ADVANCED PERCUSSION,NATHAN J S,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 133,ADVANCED PIANO,ASCHE C B,,,T B A,2024-04-02 00:00:00,1,Music - MUS
SPRING 2024,MUS 133,ADVANCED PIANO,BERKOWITZ P M,,,T B A,2024-04-02 00:00:00,1,Music - MUS
